,px,py,area (pixels),flux (noise-normed)
389,1463.5757866479955,1135.3343965968184,18.0,588.6532663804545
390,1429.3153555115714,3355.4393550562086,19.0,586.8175936649649
391,1152.422699187332,485.8325229882428,19.0,583.8157660591495
392,3540.7861869065136,2082.8475628452143,20.0,583.7671729560806
393,1496.656373851986,242.00243062355295,19.0,582.9919951455289
394,2834.4432260873973,912.6319515099847,19.0,582.4901290890501
395,3019.2540788234573,2739.9733397152067,19.0,581.4093364587852
396,3552.8548598518732,851.2823242547598,20.0,581.091768147703
397,704.4279153664559,1466.4873877217783,16.0,580.8050305924694
398,1001.7154193545383,2148.327104615717,20.0,580.5688712173562
399,265.13087912544853,2425.7455497773426,19.0,580.1867530731431
400,1291.5568308657953,1075.1874193973927,19.0,579.271253860471
401,2129.177879600682,3877.9755738835106,21.0,578.8297607652605
402,611.3213426750606,1896.8930788694454,18.0,578.7757202149928
403,3069.5473277066385,2105.4500000642247,18.0,578.166015389307
404,2887.6636014402166,1137.7752740717426,19.0,577.8687088412951
405,932.8131311812053,1161.3382909875993,19.0,577.8096556010888
406,1235.741269267538,1104.356856160554,19.0,577.3692118418999
407,808.9874602184581,1177.5751632617737,17.0,576.3478929379277
408,3017.5572381149286,1661.568765524792,17.0,576.0191795941577
409,2170.0956231579808,815.1806469625274,20.0,575.262476804103
410,1706.599919389995,3465.644349106232,25.0,574.6445631558028
411,1775.877256764528,3028.12789926338,21.0,573.894628693777
412,3555.4215266420915,948.7841915905136,19.0,573.7342127214373
413,2336.817392568734,737.8347595933857,22.0,572.9763073039899
414,3572.660477270141,3107.002784502843,18.0,572.3567090392842
415,953.1035430445417,1308.3800371267876,18.0,571.7895141254105
416,1660.7478710440528,498.9529492121044,19.0,570.1615933701462
417,1179.8635481752676,2839.5282832035755,18.0,569.6583726369702
418,1516.0398121099417,312.13572759898943,20.0,566.1818617139801
419,780.0170315820618,1308.2375212249956,20.0,565.754238755689
420,1346.8802584748853,1160.8027449992028,19.0,565.6986229315586
421,3784.207102369747,2315.3405247551827,19.0,565.4886144975329
422,3145.4538057737705,534.7787060394214,18.0,564.8663687805781
423,725.3564306678273,3222.2796430143935,19.0,563.6261414644464
424,1030.5610102639614,2915.347644742657,18.0,563.5866248895095
425,187.4410647251062,2712.9635659632104,18.0,562.0973895720251
426,142.987701394778,2334.806985001867,20.0,559.7279849331364
427,1170.5221336097352,303.6511081654475,16.0,559.6908257302267
428,2975.058441611229,3633.209828052412,19.0,559.0915691884999
429,664.1812477547368,1663.0766900717845,20.0,558.8591800113232
430,579.0740388733373,3093.144982884343,21.0,558.8108963837993
431,3388.749144621027,2848.0518562220764,19.0,558.1140971592238
432,356.35899345810986,2512.2716702696375,18.0,558.0003413815766
433,1144.5361015473145,1063.4313425010807,16.0,557.9962290711436
434,3585.328160125527,1424.2040217003166,19.0,557.6058090106968
435,3845.3860904863454,1610.3636498632466,19.0,557.5603274401055
436,1441.2237924295468,3246.4852663485353,18.0,557.1982334658253
437,3022.0752120266034,3685.1840053372775,20.0,556.0740536552559
438,3325.4323933673822,1566.1640424488592,22.0,555.671849077846
439,3322.372116057215,2779.6595571060716,18.0,554.2678703151764
440,3183.2658748746044,2883.380415412048,19.0,554.2612619775028
441,2714.4270274955,348.34554589517853,17.0,553.7274596044687
442,3750.3305092455744,1883.7425096642135,17.0,553.6511278409374
443,3097.2080053188847,1669.2465652215876,19.0,553.1140953995078
444,1092.0589305498615,938.0045271608907,21.0,552.6380532611789
445,3007.2311085198826,389.77844316087356,19.0,552.1798808958401
